Player ID,Player Number,First Name,Last Name,DOB,Round,For,Against,Debut Date
NHME07Mar190121Aug1920,2570,Norm,Henderson,07-Mar-1901,R16,ME,RI,21-Aug-1920
CMCA17Feb189421Aug1920,2571,Croft,McKenzie,17-Feb-1894,R16,CA,GE,21-Aug-1920
GSES30Jul189921Aug1920,2572,Greg,Stockdale,30-Jul-1899,R16,ES,FI,21-Aug-1920
EVSK03Sep189521Aug1920,2573,Ernie,Vernon,03-Sep-1895,R16,SK,SY,21-Aug-1920
CDSK03Apr189628Aug1920,2574,Claude,Denman,03-Apr-1896,R17,SK,RI,28-Aug-1920
MMSK05Jun189928Aug1920,2575,Maurie,McLeish,05-Jun-1899,R17,SK,RI,28-Aug-1920
JSSK13Mar189728Aug1920,2576,Jim,Shelton,13-Mar-1897,R17,SK,RI,28-Aug-1920
SSSK05Feb190328Aug1920,2577,Steve,Stevens,05-Feb-1903,R17,SK,RI,28-Aug-1920
FCFI21Mar190104Sep1920,2578,Fred,Chapman,21-Mar-1901,R18,FI,SK,04-Sep-1920
LDME06Dec189804Sep1920,2579,Leo,Dobrigh,06-Dec-1898,R18,ME,GE,04-Sep-1920
KDSK13Apr189704Sep1920,2580,Kevin,Duffy,13-Apr-1897,R18,SK,FI,04-Sep-1920
DHFI02Apr189804Sep1920,2581,Don,Hutchins,02-Apr-1898,R18,FI,SK,04-Sep-1920
VLSY04Sep189904Sep1920,2582,Vernon,Lanigan,04-Sep-1899,R18,SY,CW,04-Sep-1920
LLCW09Nov189404Sep1920,2583,Len,Ludbrooke,09-Nov-1894,R18,CW,SY,04-Sep-1920
ANME31Jul189304Sep1920,2584,Aubrey,Neal,31-Jul-1893,R18,ME,GE,04-Sep-1920
JOSK15Jan189904Sep1920,2585,Jack,ORourke,15-Jan-1899,R18,SK,FI,04-Sep-1920
GORI12May189904Sep1920,2586,George,Ogilvie,12-May-1899,R18,RI,ES,04-Sep-1920
ROCW19Feb190104Sep1920,2587,Roy,Outram,19-Feb-1901,R18,CW,SY,04-Sep-1920
FQSK11Jul189304Sep1920,2588,Frank,Quinn,11-Jul-1893,R18,SK,FI,04-Sep-1920
PWES25Jun189804Sep1920,2589,Percy,Watson,25-Jun-1898,R18,ES,RI,04-Sep-1920
MBCA14Mar189618Sep1920,2590,Maurie,Beasy,14-Mar-1896,SF,CA,RI,18-Sep-1920
BJRI10May190002Oct1920,2591,Billy,James,10-May-1900,GF,RI,CW,02-Oct-1920
NBES04May189807May1921,2592,Norm,Beckton,04-May-1898,R1,ES,ME,07-May-1921
HBME12Jul189507May1921,2593,Harry,Bruce,12-Jul-1895,R1,ME,ES,07-May-1921
BCSK27Aug189707May1921,2594,Barney,Carr,27-Aug-1897,R1,SK,SY,07-May-1921
HCFI29Mar190007May1921,2595,Harold,Carter,29-Mar-1900,R1,FI,CW,07-May-1921
HCME04Feb190007May1921,2596,Harry,Coy,04-Feb-1900,R1,ME,ES,07-May-1921
RDSK29Dec189607May1921,2597,Rex,De Garis,29-Dec-1896,R1,SK,SY,07-May-1921
ADCA26Feb190007May1921,2598,Alex,Duncan,26-Feb-1900,R1,CA,RI,07-May-1921
JFME03Apr189807May1921,2599,Joe,Flanagan,03-Apr-1898,R1,ME,ES,07-May-1921
HHES24Feb190207May1921,2600,Harry,Hunter,24-Feb-1902,R1,ES,ME,07-May-1921
JJSK15Feb189707May1921,2601,Jimmy,Jenkins,15-Feb-1897,R1,SK,SY,07-May-1921
CLME12Jul190007May1921,2602,Clarrie,Lethlean,12-Jul-1900,R1,ME,ES,07-May-1921
JLME16Sep189907May1921,2603,John,Lord,16-Sep-1899,R1,ME,ES,07-May-1921
EMSY02Jul189907May1921,2604,Edwin,Marsh,02-Jul-1899,R1,SY,SK,07-May-1921
DMES20Aug189707May1921,2605,Dick,Maynard,20-Aug-1897,R1,ES,ME,07-May-1921
TNSY14Jul189407May1921,2606,Tom,Nadort,14-Jul-1894,R1,SY,SK,07-May-1921
ANSY14Jan189707May1921,2607,Alex,Nicholson,14-Jan-1897,R1,SY,SK,07-May-1921
LPSK19Dec189107May1921,2608,Larry,Polinelli,19-Dec-1891,R1,SK,SY,07-May-1921
TTME09Aug189807May1921,2609,Ted,Thomas,09-Aug-1898,R1,ME,ES,07-May-1921
ETME28Apr189207May1921,2610,Enos,Thomas,28-Apr-1892,R1,ME,ES,07-May-1921
PTME19Sep190007May1921,2611,Percy,Tulloh,19-Sep-1900,R1,ME,ES,07-May-1921
RWCW14Apr190007May1921,2612,Reynolds,Webb,14-Apr-1900,R1,CW,FI,07-May-1921
RWRI25Apr189907May1921,2613,Reg,Whitehead,25-Apr-1899,R1,RI,CA,07-May-1921
CZES31Mar189607May1921,2614,Charlie,Zinnick,31-Mar-1896,R1,ES,ME,07-May-1921
EEFI03Jan190014May1921,2615,Ern,Elliott,03-Jan-1900,R2,FI,SK,14-May-1921
JKCW10Sep189714May1921,2616,Jim,Keogh,10-Sep-1897,R2,CW,ME,14-May-1921
HMRI19Feb189414May1921,2617,Hugh,Moffatt,19-Feb-1894,R2,RI,SY,14-May-1921
MMRI08Jun189514May1921,2618,Mel,Morris,08-Jun-1895,R2,RI,SY,14-May-1921
JSFI25Jul189514May1921,2619,Joe,Scales,25-Jul-1895,R2,FI,SK,14-May-1921
LWME22May189414May1921,2620,Les,Wallace,22-May-1894,R2,ME,CW,14-May-1921
GWFI03Oct189614May1921,2621,George,Welsh,03-Oct-1896,R2,FI,SK,14-May-1921
TJES06Jun190214May1921,2622,Tommy,Jenkins,06-Jun-1902,R2,ES,GE,14-May-1921
JLGE12Aug189014May1921,2623,Jock,Lineen,12-Aug-1890,R2,GE,ES,14-May-1921
NRGE16Feb189514May1921,2624,Neville,Rollason,16-Feb-1895,R2,GE,ES,14-May-1921
TBES21Mar189521May1921,2625,Tommy,Bell,21-Mar-1895,R3,ES,SY,21-May-1921
HBCA25Jan189721May1921,2626,Harry,Bell,25-Jan-1897,R3,CA,SK,21-May-1921
THCW22Nov189621May1921,2627,Tom,Hammond,22-Nov-1896,R3,CW,GE,21-May-1921
FLSY20May189321May1921,2628,Frank,Laird,20-May-1893,R3,SY,ES,21-May-1921
CNRI04Dec189821May1921,2629,Cyril,Nott,04-Dec-1898,R3,RI,FI,21-May-1921
BSSY15Apr190121May1921,2630,Bert,Sutton,15-Apr-1901,R3,SY,ES,21-May-1921
TWES05Sep189721May1921,2631,Tom,Wardley,05-Sep-1897,R3,ES,SY,21-May-1921
JWCA17Feb189621May1921,2632,Jim,Watson,17-Feb-1896,R3,CA,SK,21-May-1921
HWFI29Jul189621May1921,2633,Harry,Watson,29-Jul-1896,R3,FI,RI,21-May-1921
LWES27Aug189921May1921,2634,Les,Woodfield,27-Aug-1899,R3,ES,SY,21-May-1921
LBSY11Feb190328May1921,2635,Leon,Beer,11-Feb-1903,R4,SY,ME,28-May-1921
PBME18Nov189428May1921,2636,Pat,Bourke,18-Nov-1894,R4,ME,SY,28-May-1921
BGSY01Jun190228May1921,2637,Bobby,Gibb,01-Jun-1902,R4,SY,ME,28-May-1921
EHRI20May190028May1921,2638,Eddie,Hanley,20-May-1900,R4,RI,GE,28-May-1921
FLME10Aug189528May1921,2639,Francis,Lyon,10-Aug-1895,R4,ME,SY,28-May-1921
BLME21Aug189828May1921,2640,Bill,Lyte,21-Aug-1898,R4,ME,SY,28-May-1921
BMSY14Dec189528May1921,2641,Bob,McDonald,14-Dec-1895,R4,SY,ME,28-May-1921
JMSY31Jan189128May1921,2642,John,Mitchell,31-Jan-1891,R4,SY,ME,28-May-1921
JRSY13Jul189728May1921,2643,Jimmy,Rodgers,13-Jul-1897,R4,SY,ME,28-May-1921
MBSY27Feb190004Jun1921,2644,Martin,Brown,27-Feb-1900,R5,SY,CA,04-Jun-1921
BLSY07Jan190204Jun1921,2645,Bert,Lawrence,07-Jan-1902,R5,SY,CA,04-Jun-1921
TFGE12Sep189611Jun1921,2646,Ted,Feder,12-Sep-1896,R6,GE,SK,11-Jun-1921
FMES22Sep189511Jun1921,2647,Frank,Maher,22-Sep-1895,R6,ES,CA,11-Jun-1921
LMCW10Sep189911Jun1921,2648,Laurie,Murphy,10-Sep-1899,R6,CW,SY,11-Jun-1921
AOME26Dec190111Jun1921,2649,Alex,Ogilvy,26-Dec-1901,R6,ME,RI,11-Jun-1921
GHSK25Jun189718Jun1921,2650,Gus,Howell,25-Jun-1897,R7,SK,CW,18-Jun-1921
CWES09Apr190118Jun1921,2651,Clarrie,Woodfield,09-Apr-1901,R7,ES,RI,18-Jun-1921
JMSK20Jul189925Jun1921,2652,Jim,Morden,20-Jul-1899,R8,SK,RI,25-Jun-1921
RRES02May190025Jun1921,2653,Ray,Ross,02-May-1900,R8,ES,FI,25-Jun-1921
AWME20May190225Jun1921,2654,Alf,Wilson,20-May-1902,R8,ME,CA,25-Jun-1921
GHES31Jan190202Jul1921,2655,George,Harris,31-Jan-1902,R9,ES,SK,02-Jul-1921
FSSK17Oct189402Jul1921,2656,Frank,Silcock,17-Oct-1894,R9,SK,ES,02-Jul-1921
CHES01Apr188709Jul1921,2657,Charlie,Hardy,01-Apr-1887,R10,ES,ME,09-Jul-1921
FPCW24Mar189709Jul1921,2658,Fred,Petterson,24-Mar-1897,R10,CW,FI,09-Jul-1921
TGES09Nov189016Jul1921,2659,Teddy,Gardiner,09-Nov-1890,R11,ES,GE,16-Jul-1921
BHFI18Sep189916Jul1921,2660,Bill,Hicks,18-Sep-1899,R11,FI,SK,16-Jul-1921
VIES04Feb189916Jul1921,2661,Vince,Irwin,04-Feb-1899,R11,ES,GE,16-Jul-1921
HLCW09Jul189916Jul1921,2662,Harry,Lloyd,09-Jul-1899,R11,CW,ME,16-Jul-1921
TSCW16Aug189916Jul1921,2663,Tommy,Scanlon,16-Aug-1899,R11,CW,ME,16-Jul-1921
GORI20Aug189123Jul1921,2664,George,OHehir,20-Aug-1891,R12,RI,FI,23-Jul-1921
KORI26Jan189923Jul1921,2665,Keith,Osmond,26-Jan-1899,R12,RI,FI,23-Jul-1921
CSRI26May190130Jul1921,2666,Charles,Smith,26-May-1901,R13,RI,GE,30-Jul-1921
BKGE18May190020Aug1921,2667,Bill,Keane,18-May-1900,R14,GE,FI,20-Aug-1921
FLME27May189620Aug1921,2668,Fred,Long,27-May-1896,R14,ME,SK,20-Aug-1921
GRSK12Sep190327Aug1921,2669,George,Robbins,12-Sep-1903,R15,SK,GE,27-Aug-1921
HTCA07Sep189727Aug1921,2670,Harry,Toole,07-Sep-1897,R15,CA,ES,27-Aug-1921
DWCA10Apr189903Sep1921,2671,Dan,Whannell,10-Apr-1899,R16,CA,GE,03-Sep-1921
DDSK08Jan190110Sep1921,2672,Dave,Dick,08-Jan-1901,R17,SK,RI,10-Sep-1921
VBGE27Feb189917Sep1921,2673,Vic,Buchanan,27-Feb-1899,R18,GE,ME,17-Sep-1921
HDSY19Feb190017Sep1921,2674,Harry,Davenport,19-Feb-1900,R18,SY,FI,17-Sep-1921
FMCA14Mar190017Sep1921,2675,Frank,Murphy,14-Mar-1900,R18,CA,CW,17-Sep-1921
BRSY07Jun189917Sep1921,2676,Bert,Russell,07-Jun-1899,R18,SY,FI,17-Sep-1921
LSGE28May190017Sep1921,2677,Les,Smith,28-May-1900,R18,GE,ME,17-Sep-1921
CSCW28Jan190117Sep1921,2678,Clyde,Smith,28-Jan-1901,R18,CW,CA,17-Sep-1921
KAES11Aug190006May1922,2679,Ken,Adam,11-Aug-1900,R1,ES,CA,06-May-1922
GBCA01Aug189906May1922,2680,George,Bolt,01-Aug-1899,R1,CA,ES,06-May-1922
NCFI27Aug189906May1922,2681,Norm,Cockram,27-Aug-1899,R1,FI,SK,06-May-1922
SCSY09Oct189806May1922,2682,Syd,Conlon,09-Oct-1898,R1,SY,ME,06-May-1922
TCFI24Feb190306May1922,2683,Tommy,Corrigan,24-Feb-1903,R1,FI,SK,06-May-1922
SCCW13Jun189906May1922,2684,Syd,Coventry,13-Jun-1899,R1,CW,RI,06-May-1922
SDFI12Nov190006May1922,2685,Steve,Donnellan,12-Nov-1900,R1,FI,SK,06-May-1922
EDME12Apr190206May1922,2686,Edgar,Dunbar,12-Apr-1902,R1,ME,SY,06-May-1922
HDME01Oct190006May1922,2687,Harold,Dunbar,01-Oct-1900,R1,ME,SY,06-May-1922
HDME27Jun190306May1922,2688,Hugh,Dunbar,27-Jun-1903,R1,ME,SY,06-May-1922
JFCA21Dec189606May1922,2689,Jim,Fraser,21-Dec-1896,R1,CA,ES,06-May-1922
CGSK01Aug189906May1922,2690,Cyril,Gambetta,01-Aug-1899,R1,SK,FI,06-May-1922
BGSY06Apr189706May1922,2691,Billy,Gambetta,06-Apr-1897,R1,SY,ME,06-May-1922
BGCW09Jul190006May1922,2692,Bill,Glynn,09-Jul-1900,R1,CW,RI,06-May-1922
BGSY12May189906May1922,2693,Bill,Gunn,12-May-1899,R1,SY,ME,06-May-1922
RKES04Nov189506May1922,2694,Roy,Kemp,04-Nov-1895,R1,ES,CA,06-May-1922
TLSY08Mar189506May1922,2695,Tommy,Law,08-Mar-1895,R1,SY,ME,06-May-1922
CMES17Feb189906May1922,2696,Charlie,May,17-Feb-1899,R1,ES,CA,06-May-1922
HMFI08Nov190106May1922,2697,Hector,McNeil,08-Nov-1901,R1,FI,SK,06-May-1922
JMES30Apr190106May1922,2698,Jack,Moriarty,30-Apr-1901,R1,ES,CA,06-May-1922
AOME16Oct189906May1922,2699,Alf,Oldham,16-Oct-1899,R1,ME,SY,06-May-1922
BPSY26Mar189806May1922,2700,Bill,Peters,26-Mar-1898,R1,SY,ME,06-May-1922
FPCW14Sep190006May1922,2701,Frank,Plant,14-Sep-1900,R1,CW,RI,06-May-1922
FRSY02Jul190006May1922,2702,Frank,Ross,02-Jul-1900,R1,SY,ME,06-May-1922
GTCW03Jun189906May1922,2703,George,Tory,03-Jun-1899,R1,CW,RI,06-May-1922
BTSK16Aug190306May1922,2704,Bill,Tymms,16-Aug-1903,R1,SK,FI,06-May-1922
CWCW21Jun189506May1922,2705,Charles,Wall,21-Jun-1895,R1,CW,RI,06-May-1922
LWCW08Jul190006May1922,2706,Leo,Wescott,08-Jul-1900,R1,CW,RI,06-May-1922
RBSY01Apr190013May1922,2707,Roy,Bence,01-Apr-1900,R2,SY,CW,13-May-1922
ABGE30Oct189313May1922,2708,Alby,Bendle,30-Oct-1893,R2,GE,ES,13-May-1922
PCFI16Mar189613May1922,2709,Percy,Chalmers,16-Mar-1896,R2,FI,CA,13-May-1922
ACGE16Aug190213May1922,2710,Arthur,Coghlan,16-Aug-1902,R2,GE,ES,13-May-1922
GCFI16Sep190113May1922,2711,Goldie,Collins,16-Sep-1901,R2,FI,CA,13-May-1922
MCSY09Mar190213May1922,2712,Maurie,Connell,09-Mar-1902,R2,SY,CW,13-May-1922
EDCA29Aug189813May1922,2713,Ernie,Dingwall,29-Aug-1898,R2,CA,FI,13-May-1922
EFGE16Mar190313May1922,2714,Eric,Fleming,16-Mar-1903,R2,GE,ES,13-May-1922
CPGE20Mar189613May1922,2715,Charlie,Plane,20-Mar-1896,R2,GE,ES,13-May-1922
CSCW17Sep189913May1922,2716,Clem,Splatt,17-Sep-1899,R2,CW,SY,13-May-1922
HASY21Apr190220May1922,2717,Harold,Alexander,21-Apr-1902,R3,SY,ES,20-May-1922
HBSK04Jun190020May1922,2718,Horrie,Bannister,04-Jun-1900,R3,SK,ME,20-May-1922
ECCW30Jun190220May1922,2719,Eric,Cock,30-Jun-1902,R3,CW,CA,20-May-1922
SCSK11Nov189620May1922,2720,Stan,Cooper,11-Nov-1896,R3,SK,ME,20-May-1922
VMGE06Mar190020May1922,2721,Val,Marchesi,06-Mar-1900,R3,GE,FI,20-May-1922
HMSK30Apr190320May1922,2722,Horrie,Mason,30-Apr-1903,R3,SK,ME,20-May-1922
WMSY12May189420May1922,2723,Wal,Matthews,12-May-1894,R3,SY,ES,20-May-1922
LMSK25Jan189520May1922,2724,Les,Morrison,25-Jan-1895,R3,SK,ME,20-May-1922
GWES23Apr189520May1922,2725,Gilbert,Wardley,23-Apr-1895,R3,ES,SY,20-May-1922
RWES17Jul189820May1922,2726,Rowley,Watt,17-Jul-1898,R3,ES,SY,20-May-1922
JCSY09Apr189827May1922,2727,Jim,Cullum,09-Apr-1898,R4,SY,SK,27-May-1922
CGCA23Mar190227May1922,2728,Charlie,Greenhill,23-Mar-1902,R4,CA,ME,27-May-1922
GRRI29Apr190127May1922,2729,George,Rudolph,29-Apr-1901,R4,RI,GE,27-May-1922
BSSY21Dec190127May1922,2730,Basil,Smith,21-Dec-1901,R4,SY,SK,27-May-1922
ESGE11Apr190127May1922,2731,Edward,Stevenson,11-Apr-1901,R4,GE,RI,27-May-1922
AHSY06Jun189103Jun1922,2732,Arthur,Hando,06-Jun-1891,R5,SY,CA,03-Jun-1922
EHCA20Nov190003Jun1922,2733,Eric,Humphrey,20-Nov-1900,R5,CA,SY,03-Jun-1922
FPCA06Jun189903Jun1922,2734,Frank,Pritchard,06-Jun-1899,R5,CA,SY,03-Jun-1922
ESSK22Jun190203Jun1922,2735,Ed,Sanneman,22-Jun-1902,R5,SK,CW,03-Jun-1922
JCME28Dec189810Jun1922,2736,John,Corby,28-Dec-1898,R6,ME,ES,10-Jun-1922
WGSK16May189510Jun1922,2737,Wal,Gunnyon,16-May-1895,R6,SK,CA,10-Jun-1922
DHRI16Sep189610Jun1922,2738,Doug,Hayes,16-Sep-1896,R6,RI,FI,10-Jun-1922
BWSK30Mar190110Jun1922,2739,Bill,Ward,30-Mar-1901,R6,SK,CA,10-Jun-1922
ABRI21Jul189917Jun1922,2740,Arthur,Birtles,21-Jul-1899,R7,RI,SY,17-Jun-1922
JGCA09Feb189717Jun1922,2741,Jimmy,Goonan,09-Feb-1897,R7,CA,GE,17-Jun-1922
JOSY16Jul190217Jun1922,2742,Jack,OConnell,16-Jul-1902,R7,SY,RI,17-Jun-1922
GTGE10Jan190317Jun1922,2743,George,Todd,10-Jan-1903,R7,GE,CA,17-Jun-1922
ACME25Dec190124Jun1922,2744,Artie,Cambridge,25-Dec-1901,R8,ME,CW,24-Jun-1922
JDCA04Feb190024Jun1922,2745,Johnny,Davies,04-Feb-1900,R8,CA,RI,24-Jun-1922
AMRI15Apr190024Jun1922,2746,Angus,MacIsaac,15-Apr-1900,R8,RI,CA,24-Jun-1922
BOSK15Nov189924Jun1922,2747,Bert,Officer,15-Nov-1899,R8,SK,GE,24-Jun-1922
DTSY15Aug190124Jun1922,2748,Don,Templeton,15-Aug-1901,R8,SY,FI,24-Jun-1922
RBRI17May190101Jul1922,2749,Rob,Brady,17-May-1901,R9,RI,SK,01-Jul-1922
JHFI19Jan189101Jul1922,2750,John,Hamilton,19-Jan-1891,R9,FI,ME,01-Jul-1922
RHCW30Jul190001Jul1922,2751,Rupe,Hannah,30-Jul-1900,R9,CW,ES,01-Jul-1922
DLRI13Mar190201Jul1922,2752,Dave,Lynch,13-Mar-1902,R9,RI,SK,01-Jul-1922
LWFI22Sep189601Jul1922,2753,Les,Warren,22-Sep-1896,R9,FI,ME,01-Jul-1922
LRSK03Jun189915Jul1922,2754,Les,Reynolds,03-Jun-1899,R10,SK,FI,15-Jul-1922
JRCA17Mar189815Jul1922,2755,Joe,Russell,17-Mar-1898,R10,CA,ES,15-Jul-1922
JCES19Feb189822Jul1922,2756,Joe,Callahan,19-Feb-1898,R11,ES,GE,22-Jul-1922
HLCW22May190022Jul1922,2757,Hector,Lingwood-Smith,22-May-1900,R11,CW,SY,22-Jul-1922
VMME11May189522Jul1922,2758,Vern,Moore,11-May-1895,R11,ME,RI,22-Jul-1922
RRES25Dec189822Jul1922,2759,Ralph,Raisbeck,25-Dec-1898,R11,ES,GE,22-Jul-1922
RBCW18Sep189929Jul1922,2760,Reg,Baker,18-Sep-1899,R12,CW,CA,29-Jul-1922
GKCA01May189529Jul1922,2761,Graham,Kemp,01-May-1895,R12,CA,CW,29-Jul-1922
HCCW18Jun190119Aug1922,2762,Harry,Chesswas,18-Jun-1901,R14,CW,SK,19-Aug-1922
LCCA16Jun190319Aug1922,2763,Leo,Credlin,16-Jun-1903,R14,CA,SY,19-Aug-1922
RGRI25Aug190026Aug1922,2764,Rupert,Gibb,25-Aug-1900,R15,RI,FI,26-Aug-1922
OLSK13Mar189702Sep1922,2765,Orville,Lamplough,13-Mar-1897,R16,SK,ES,02-Sep-1922
BWRI15Aug190002Sep1922,2766,Billy,Wright,15-Aug-1900,R16,RI,SY,02-Sep-1922
SHGE08Jun190209Sep1922,2767,Syd,Hall,08-Jun-1902,R17,GE,SK,09-Sep-1922
BHGE28Nov190109Sep1922,2768,Bill,Hudd,28-Nov-1901,R17,GE,SK,09-Sep-1922
GCRI02Sep189816Sep1922,2769,George,Clark,02-Sep-1898,R18,RI,SK,16-Sep-1922
ADFI18May189416Sep1922,2770,Alwin,Dalitz,18-May-1894,R18,FI,ME,16-Sep-1922
RRRI24Apr190316Sep1922,2771,Ray,Ross,24-Apr-1903,R18,RI,SK,16-Sep-1922
BSRI31May190316Sep1922,2772,Bob,Stewart,31-May-1903,R18,RI,SK,16-Sep-1922
DTME28Nov190116Sep1922,2773,Dick,Taylor,28-Nov-1901,R18,ME,FI,16-Sep-1922
HBCA30Jan190105May1923,2774,Hedley,Blackmore,30-Jan-1901,R1,CA,FI,05-May-1923
HBRI25Aug189905May1923,2775,Herbie,Brunning,25-Aug-1899,R1,RI,ME,05-May-1923
BCSY14Jul190105May1923,2776,Bill,Condon,14-Jul-1901,R1,SY,CW,05-May-1923
ADFI19Jun190305May1923,2777,Arthur,Dickens,19-Jun-1903,R1,FI,CA,05-May-1923
DGRI04Dec189505May1923,2778,Dave,Griffiths,04-Dec-1895,R1,RI,ME,05-May-1923
GHRI01Jun190105May1923,2779,Gordon,Hislop,01-Jun-1901,R1,RI,ME,05-May-1923
SJSY26Oct189505May1923,2780,Syd,James,26-Oct-1895,R1,SY,CW,05-May-1923
TJSY01May190105May1923,2781,Tom,Joyce,01-May-1901,R1,SY,CW,05-May-1923
DMME22Oct190105May1923,2782,Derek,Mollison,22-Oct-1901,R1,ME,RI,05-May-1923
LORI20Sep189005May1923,2783,Loyal,Oakley,20-Sep-1890,R1,RI,ME,05-May-1923
JPCW27Mar190205May1923,2784,Joe,Poulter,27-Mar-1902,R1,CW,SY,05-May-1923
JSSY19Mar190005May1923,2785,Joe,Scanlan,19-Mar-1900,R1,SY,CW,05-May-1923
JTFI05May189905May1923,2786,Jim,Tarbotton,05-May-1899,R1,FI,CA,05-May-1923
JAME04Nov190212May1923,2787,Jim,Abernethy,04-Nov-1902,R2,ME,GE,12-May-1923
TASK13Feb189712May1923,2788,Tim,Archer,13-Feb-1897,R2,SK,CA,12-May-1923
JBCW01Oct190112May1923,2789,Jack,Benson,01-Oct-1901,R2,CW,ES,12-May-1923
JDGE15May190112May1923,2790,Jack,Dunstone,15-May-1901,R2,GE,ME,12-May-1923
REGE12May189712May1923,2791,Ray,Ellis,12-May-1897,R2,GE,ME,12-May-1923
RFCA21Feb189912May1923,2792,Rowley,Faust,21-Feb-1899,R2,CA,SK,12-May-1923
RFGE05Nov190112May1923,2793,Roy,Fleming,05-Nov-1901,R2,GE,ME,12-May-1923
JLCW05May190212May1923,2794,Jim,Lawn,05-May-1902,R2,CW,ES,12-May-1923
SMGE11May189512May1923,2795,Stan,McGregor,11-May-1895,R2,GE,ME,12-May-1923
CMCW10Mar189912May1923,2796,Charlie,Milburn,10-Mar-1899,R2,CW,ES,12-May-1923
APGE15Nov190012May1923,2797,Arthur,Pink,15-Nov-1900,R2,GE,ME,12-May-1923
BRSY09May189712May1923,2798,Bill,Roberts,09-May-1897,R2,SY,FI,12-May-1923
GSSK04May190312May1923,2799,Gene,Sullivan,04-May-1903,R2,SK,CA,12-May-1923
RBCA14Jan190319May1923,2800,Ray,Brew,14-Jan-1903,R3,CA,RI,19-May-1923
GCES31Jul190319May1923,2801,Garnet,Campbell,31-Jul-1903,R3,ES,SY,19-May-1923
EDSK09Jan189819May1923,2802,Eric,Donaldson,09-Jan-1898,R3,SK,CW,19-May-1923
HHES01Jan190119May1923,2803,Harry,Harrison,01-Jan-1901,R3,ES,SY,19-May-1923
BMCW06Nov190119May1923,2804,Bob,Makeham,06-Nov-1901,R3,CW,SK,19-May-1923
NMCW07May190019May1923,2805,Noel,McCamish,07-May-1900,R3,CW,SK,19-May-1923
GRRI02May190119May1923,2806,George,Ross,02-May-1901,R3,RI,CA,19-May-1923
ATSK01Sep189919May1923,2807,Alan,Thomson,01-Sep-1899,R3,SK,CW,19-May-1923
EWFI03Dec189619May1923,2808,Ernie,Watson,03-Dec-1896,R3,FI,GE,19-May-1923
BWCA12Aug189819May1923,2809,Bob,Wilson,12-Aug-1898,R3,CA,RI,19-May-1923
TJSY12Nov190126May1923,2810,Ted,Johnson,12-Nov-1901,R4,SY,ME,26-May-1923
FPCA22Dec189926May1923,2811,Fred,Pringle,22-Dec-1899,R4,CA,ES,26-May-1923
GSES19Mar190126May1923,2812,George,Shorten,19-Mar-1901,R4,ES,CA,26-May-1923
JSRI17Sep190226May1923,2813,Jim,Spain,17-Sep-1902,R4,RI,SK,26-May-1923
LBFI29Jun189602Jun1923,2814,Les,Bryant,29-Jun-1896,R5,FI,ES,02-Jun-1923
TCSK27Apr190202Jun1923,2815,Tom,Carlyon,27-Apr-1902,R5,SK,ME,02-Jun-1923
JCME04Oct190402Jun1923,2816,Jack,Collins,04-Oct-1904,R5,ME,SK,02-Jun-1923
EMFI21Mar190302Jun1923,2817,Ern,Michel,21-Mar-1903,R5,FI,ES,02-Jun-1923
JSFI02Sep189702Jun1923,2818,Jack,Scales,02-Sep-1897,R5,FI,ES,02-Jun-1923
CMRI26Nov189904Jun1923,2819,Cedric,MacLeod,26-Nov-1899,R5,RI,CW,04-Jun-1923
GPRI23Aug189604Jun1923,2820,Gus,Petzke,23-Aug-1896,R5,RI,CW,04-Jun-1923
KRRI29Mar190104Jun1923,2821,Kevin,Rush,29-Mar-1901,R5,RI,CW,04-Jun-1923
BAME04Mar190009Jun1923,2822,Bob,Abernethy,04-Mar-1900,R6,ME,FI,09-Jun-1923
NBGE26Jul190609Jun1923,2823,Nick,Brushfield,26-Jul-1906,R6,GE,SK,09-Jun-1923
JHES06Jan190309Jun1923,2824,Joe,Harrison,06-Jan-1903,R6,ES,RI,09-Jun-1923
FJGE19Aug190209Jun1923,2825,Frank,Jorgensen,19-Aug-1902,R6,GE,SK,09-Jun-1923
EMCA03Jun190309Jun1923,2826,Ernie,Martin,03-Jun-1903,R6,CA,SY,09-Jun-1923
KNGE23Apr190209Jun1923,2827,Ken,Nicolson,23-Apr-1902,R6,GE,SK,09-Jun-1923
DFRI25Oct190116Jun1923,2828,Don,Fraser,25-Oct-1901,R7,RI,GE,16-Jun-1923
THCA29Jun189616Jun1923,2829,Tom,Hart,29-Jun-1896,R7,CA,CW,16-Jun-1923
HPRI15May189716Jun1923,2830,Harry,Pollock,15-May-1897,R7,RI,GE,16-Jun-1923
EGGE01Nov190323Jun1923,2831,Edward,Greeves,01-Nov-1903,R8,GE,ES,23-Jun-1923
BHES30Apr189623Jun1923,2832,Bill,Hayes,30-Apr-1896,R8,ES,GE,23-Jun-1923
RJME28Jan190023Jun1923,2833,Roy,James,28-Jan-1900,R8,ME,CA,23-Jun-1923
WCME11Jun189807Jul1923,2834,Wally,Carter,11-Jun-1898,R9,ME,CW,07-Jul-1923
TEME29Mar190107Jul1923,2835,Tom,Elliott,29-Mar-1901,R9,ME,CW,07-Jul-1923
GGCA19Feb189507Jul1923,2836,Garney,Goodrick,19-Feb-1895,R9,CA,GE,07-Jul-1923
